username;giorno;mese;anno;orario;retweets;favorites;text;operatore;label
vanbasko85;2019-02-02;2019-02;2019;16:48;0;0;@ VodafoneIT a Fluminimaggiore non c'è copertura Vodafone;VODAFONE;D
vanbasko85;2019-02-02;2019-02;2019;16:48;0;0;@ VodafoneIT a Fluminimaggiore non cè copertura Vodafone;VODAFONE;D
B93Marta;2019-02-02;2019-02;2019;14:46;0;0;Ho bisogno di parlare con un operatore perché la linea fissa di casa non funziona.;VODAFONE;D
IleniaF1;2019-02-02;2019-02;2019;14:28;0;0;@ VodafoneIT @ vodafone Continuate a far rispondere dall’Albania, incapaci di dar risposte e poi chiudono il telefono senza fornirti supporto. I miei complimenti!!!;VODAFONE;D
Francesco_994;2019-02-02;2019-02;2019;13:38;0;0;@ VodafoneIT Buon pomeriggio, vorrei sapere gentilmente se Vodafone accetta come metodo di pagamento l'addebito su Postepay Evolution per quanto riguarda le offerte di linea fissa, grazie.;VODAFONE;D
mltertium;2019-02-02;2019-02;2019;13:27;0;0;Buongiorno si fa per dire visto che ancora la mia linea è disattivata e l'operatore che mi doveva chiamare da ieri sera ancora non si è fatto vivo # Vodafone # Disservizio e ci stiamo avvicinando a due giorni senza telefono.;VODAFONE;D
TerryTomelli;2019-02-01;2019-02;2019;19:55;0;0;Dovete intervenire voi, è quasi un mese. Vodafone non da problemi per rete mobile wifi e skype. Non riusciamo a chiamare ma possiamo ricevere. Già sono state aperte due pratiche e fatto tutto quello che dovevamo fare. Non grattate i coglioni e intervenite.;VODAFONE;D
GianlucaCananzi;2019-02-01;2019-02;2019;19:17;0;0;@ VodafoneIT buona sera! Sto avendo problemi da alcune ore, sia sul fisso che sul mobile. Ci sono disservizi? Zona Roma Trullo /Montecucco.;VODAFONE;D
antdepa;2019-02-01;2019-02;2019;15:45;0;0;Luce internet rossa, luce Phone rossa, luce wi fi verde;VODAFONE;D
ClarinetteMal_;2019-02-01;2019-02;2019;15:39;0;0;Allora effettuate opportune verifiche. Fatevi un giro anche su internet: a quanto dite c'è qualcuno che usa impropriamente il nome di Vodafone da MESI. Il riferimento telefonico lo avete. Un'azienda seria prenderebbe provvedimenti anzitutto per tutelare se stessa.;VODAFONE;D
antdepa;2019-02-01;2019-02;2019;15:21;0;0;@ VodafoneIT sulla mia linea fissa non vanno né le chiamate né il WiFi. Come faccio a parlare con un operatore?;VODAFONE;D
PaxPaoloMagni;2019-02-01;2019-02;2019;15:02;0;0;Il mio piano risulta già Internet Unlimited +, da quando ho fatto il trasloco della linea dalla vecchia alla nuova abitazione a Settembre. Però ho ancora la Vodafone Station standard.;VODAFONE;D
TerryTomelli;2019-02-01;2019-02;2019;15:00;0;0;@ VodafoneIT i disservizi sulla rete fussa continuano. Poichè non risolvete il problema ci apprestiamo a cambiare gestore.;VODAFONE;D
d_ozzo;2019-02-01;2019-02;2019;14:53;0;0;@ VodafoneIT Buongiorno, vorrei chiedere alcune informazioni circa un possibile upgrade velocità della mia linea, potete aiutarmi? Grazie!;VODAFONE;D
big_rugal;2019-02-01;2019-02;2019;14:37;0;0;Ho ricevuto tramite Sms il codice della mia pratica e anche su email, sul sito che mi manda lei non funziona il mio codice, stranamente funziona solo su https://www.vodafone.it/eshop/tracking.html … da 4 giorni che mi richiamate da reparti che dicono di non poter accedere a questo tipo di ordini;VODAFONE;D
allesword;2019-02-01;2019-02;2019;14:30;0;0;ho un tel molto vecchio che nn mostra i numeri in entrata. Capisco che gli operatori per ottimizzare i tempi facciano partire + chiamate e poi parlino con il 1 che risponde e gli altri sentono la musichina ma tante volte al dì’ rispondere e sentire solo la musica nn è il massimo;VODAFONE;D
mltertium;2019-02-01;2019-02;2019;14:27;0;0;Invece a me ancora niente. Nessuno mi ha ancora contattato telefonicamente. Sono sempre in attesa. Ormai si va verso le 24 ore di disservizio. Ovviamente tutti i servi collegati alla linea (es. carta di credito) sono bloccati. # Vodafone;VODAFONE;D
PilleriMauro;2019-02-01;2019-02;2019;12:51;0;0;@ VodafoneIT buongiorno! Qualche notizia sullo stato di attivazione della mia linea?;VODAFONE;D
PilleriMauro;2019-02-01;2019-02;2019;12:43;0;0;@ VodafoneIT Buongiorno! Qualche notizia sull'attivazione della mia linea?;VODAFONE;D
PilleriMauro;2019-02-01;2019-02;2019;12:42;0;0;@ VodafoneIT qualche notizia sull'attivazione della mia linea?;VODAFONE;D
004Panther;2019-02-01;2019-02;2019;12:06;0;0;Ti ringrazio ma gli incapaci del servizio documenti mi hanno ripristinato la linea con un http://sms.Ci  credo dopo che li ho minacciati via http://mail.La  prossima li denuncio.;VODAFONE;D
GiovannaLollo;2019-02-01;2019-02;2019;11:45;0;0;@ VodafoneIT buondì vi risultano dei disservizi e dei lavori di ricezione in provicia di Padova ? perché spesso è impossibile ricevere ed effettuare chiamate. Attendo risposta;VODAFONE;D
FabrizioSestito;2019-02-01;2019-02;2019;11:39;0;0;è lo stesso di @ elder0010. Avete mandato offline un intero quartiere non è difficile capire dov'è il guasto;VODAFONE;D
mltertium;2019-02-01;2019-02;2019;10:47;0;0;Già inviata il mese scorso ed effettivamente me l'hanno riattivata. Dopo un mese la devo reinviare ? Cos'è una tassa ? # Vodafone # Disservizio # Tasse Non invio più niente, Vodafone deve risolvere il problema. Stop. E anche velocemente. Comunque vi aggiorno qui.;VODAFONE;D
004Panther;2019-02-01;2019-02;2019;09:46;0;0;Io ho iniziato mandando a quel paese il 190 happy friday Cambiate il modulo di autocertificazione e rispondete alle mail se qualcosa non va' bene.Patente e' un documento ed e' chiaramente scritto sul vs modulo.Secondo giorno senza linea.Fate schifo.pic.twitter.com/wZyqPn1UA9;VODAFONE;D
lucalandi94;2019-02-01;2019-02;2019;09:26;0;0;@ VodafoneIT dal tracking ordineretefissa ieri risultava che fosse in corso l’attivazione della linea, ho ricevuto sms che mi avvertiva che l’attivazione fosse in corso,il modem è arrivato, ma oggi risulta invece che è in corso ancora la portabilità del numero, come mai?;VODAFONE;D
ciro_piscopo;2019-02-01;2019-02;2019;09:23;0;0;Buongiorno come posso richiedere assistenza senza poter chiamare dal fisso, nello specifico il problema è sulla linea allo studio, ad ogni tentativo di chiamata cade la linea grazie;VODAFONE;D
mltertium;2019-02-01;2019-02;2019;09:03;0;2;Spero bene se mi riattivate la linea che mi avete disattivato (senza preavviso) per un vostro disservizio per la seconda volta in un mese (vi perdete i miei documenti di identità). Incredibile!!;VODAFONE;D
GiElleDiElle;2019-01-31;2019-01;2019;19:44;0;0;La vostra assistenza tecnica online (Tobi) ha appena confermato un guasto persistente da settimane che crea copertura ad intermittenza. Almeno mettetevi d'accordo.pic.twitter.com/7Wsn8s4jyZ;VODAFONE;D
mltertium;2019-01-31;2019-01;2019;18:20;0;0;@ VodafoneIT Per l'ennesima volta in questo mese, non riesco a telefonare e navigare nonostante credito e traffico disponibile. Tre ore fa vi ho ricontattato in privato ancora nessuna risposta. Come mai ?;VODAFONE;D
vnlg_;2019-01-31;2019-01;2019;17:17;0;0;@ VodafoneIT posso cambiare da C'all global per Shake remix unlimited senza pagare attivazione o devo pagare 29 euro? Anche, con shake remix posso chiamare Brasile?;VODAFONE;D
viaboccea;2019-01-31;2019-01;2019;13:54;0;0;GRAZIE vodafone per non aver risolto il mio problema . senza internet a casa (vivo a roma mica in un paesino sperduto) da oltre un mese. grazie!;VODAFONE;D
donzoff;2019-01-31;2019-01;2019;12:10;0;0;@ VodafoneIT da oggi nella mia zona piazza di spagna a roma nonostante ho copertura non si riesce a navigare ma ci sono problemi?;VODAFONE;D
uagna_sebax;2019-01-31;2019-01;2019;11:19;0;0;@ VodafoneIT Salve, io vorrei attivare la Internet Unlimited, e vorrei sapere se posso pagare tramite PostePay Evolution. Grazie;VODAFONE;D
smolwarden;2019-01-31;2019-01;2019;10:26;0;0;@ VodafoneIT questi giorni la velocita d’internet della nostra casa ha diminuito e non so perche;VODAFONE;D
iAndrew1974;2019-01-31;2019-01;2019;09:54;0;0;@ VodafoneIT buongiorno, vorrei info riguardo la pratica di attivazione della mia linea fissa. In dm vi mando la pratica. Grazie.;VODAFONE;D
Stargirlsem;2019-01-30;2019-01;2019;20:48;0;0;@ VodafoneIT salve, vorrei sapere come mai ultimamente (da dopo Natale) internet con il mio router modem Vodafone Station va molto lento. Almeno 3 volte al giorno nel modem spunta la scritta “la connettività non è presente”..mentre prima era veloce. Potreste rispondermi? # tw190;VODAFONE;D
DavideCaruso23;2019-01-30;2019-01;2019;19:00;0;0;@ VodafoneIT vi prego contattatemi .. non sopporto più di essere rimbalzato dal 190 al 800011810.. per un problema amministrativo giocate a nascondino?!? Ditemi chi contattare o chiamatemi voi! Per favoreeeee;VODAFONE;D
ilsignorhood;2019-01-30;2019-01;2019;18:28;0;0;Salve da molti giorni sulla mia linea fino a 20 mb di pomeriggio sera là velocità non raggiunge che un paio di mega tante segnalazioni tanto interventi ma non si risolve nulla la mattina velocità a 14/15;VODAFONE;D
raejostyle96;2019-01-30;2019-01;2019;15:23;0;0;@ VodafoneIT ho un problema al 4g a Perugia. Prende sempre,ma facendo uno speed test la connessione va a 2 mega ed è inutilizzabile.;VODAFONE;D
jahnfree;2019-01-30;2019-01;2019;13:18;0;0;Solo un po' più veloci in download ma l'upload è drammaticamente basso quando non nullo. La linea è stata attivata solo 10 giorni fa e per la prima settimana è andata molto bene. Poi basta. Provo a resettare la station, poi vediamo;VODAFONE;D
andrecap08;2019-01-30;2019-01;2019;13:00;0;0;Rosse e verdi che si alternano e lampeggiano. Mi era già successo un paio di mesi fa ed era un guasto sulla rete;VODAFONE;D
lucalandi94;2019-01-30;2019-01;2019;12:45;0;0;@ VodafoneIT dal tracking ordineretefissa ieri risultava che fosse in corso l’attivazione della linea, ho ricevuto sms che mi avvertiva che l’attivazione fosse in corso,il modem è arrivato, ma oggi risulta invece che è in corso ancora la portabilità del numero, come mai?;VODAFONE;D
framecorio;2019-01-30;2019-01;2019;10:06;0;0;Io sono in attesa della vostra telefonata da lunedì. Per chi si fosse sintonizzato solo ora: pago 20Mb e me ne danno 1.60! Chiamo 190 e sto 45 minuti in attesa e attacco. Mi controllano la linea chattando qui e per loro è a posto. Mi promettono chiamata da esperto mai arrivata!;VODAFONE;D
simoperali;2019-01-30;2019-01;2019;09:43;0;0;Si ero interessato ad attivare una nuova linea però con la promozione scritta nell’app;VODAFONE;D
Ntonio71;2019-01-30;2019-01;2019;08:10;0;0;@ VodafoneIT buongiorno mando dm per linea fissa tks;VODAFONE;D
siceid;2019-01-30;2019-01;2019;08:06;0;1;Ecco il primo Da dicembre ancora non avere risolto il problema alla mia linea nonostante le innumerevoli segnalazioni;VODAFONE;D
Ciuz85;2019-01-29;2019-01;2019;21:54;0;0;@ VodafoneIT ricevo insistentemente delle chiamate dai vostri call center che mi propongono tariffe. Non sono interessata e non voglio ricevere più vostre chiamate (da me non autorizzate), come posso fare?;VODAFONE;D
convertini1005;2019-01-29;2019-01;2019;20:36;0;0;@ VodafoneIT Ciao! avevo ricevuto con Happy Friday un buono da utilizzare su booking ma ho avuto un problema con il telefono e il mess si è cancellato. C'è modo di recuperarlo? Grazie!;VODAFONE;D
BebaPorcaro;2019-01-29;2019-01;2019;20:10;0;0;@ VodafoneIT zona corso Vittorio Emanuele, Napoli, non vi è rete dati mobili da un paio di ore! Risolviamo questo problema? Grazie;VODAFONE;D
IdaDiGrazia;2019-01-29;2019-01;2019;19:07;0;1;@ VodafoneIT ho urgente bisogno di mettermi in contatto con voi ho telefono isolato e l’app non funziona. Grazie;VODAFONE;D
duefetteditette;2019-01-29;2019-01;2019;12:19;0;0;@ VodafoneIT ho un problema con il modem e la connessione Wi-Fi, sono ore che provo a chiamare. Tra quanti anni pensate di rispondere?;VODAFONE;D
lightdelicious;2019-01-29;2019-01;2019;11:10;0;0;@ VodafoneIT buongiorno, le ho scritto in DM per un problema alla linea di casa;VODAFONE;D
PiccioliMassimo;2019-01-29;2019-01;2019;09:27;0;0;@ VodafoneIT Oggi, dopo l'intervento del CORECOM, ho chiuso, dopo 11 mesi di problemi, con Vodafone che mi riconosce un congruo risarcimento x i disagi subiti. Voglio però ringraziare TUTTI gli addetti di call centers e piattaforme x aver fatto, invano, l'impossibile per aiutarmi.;VODAFONE;D
PennyKella2Pm;2019-01-29;2019-01;2019;09:22;0;0;Buongiorno, sono da 15 giorni con SIM disattivata nonostante chiamate al 190 e l'invio di 2 mail con tutti i dati richiesti, per la riattivazione. Non so più a quale assistenza rivolgermi. Cos'altro posso fare?pic.twitter.com/LA8kOmJq17;VODAFONE;D
giuggiolalibera;2019-01-29;2019-01;2019;01:23;0;0;@ VodafoneIT in questo momento ho la linea per la prima volta da venerdì se chiudo non riesco più a lanciare la pagina vodafone dal bronwser mi chiamo cinzia opezzi - wi fi con la saponetta help;VODAFONE;D
ziapappi;2019-01-28;2019-01;2019;21:24;0;0;@ VodafoneIT e' quell'azienda che raggiunta ancora telefonicamente dall'intestatario della linea per la quale si e' chiesta la disabilitazione, non richiama come promesso e continua a mantenere tutto immutato;VODAFONE;D
ziapappi;2019-01-28;2019-01;2019;21:23;0;0;@ VodafoneIT e' quell'azienda che riceve una raccomandata con ricevuta di ritorno con richiesta di disabilitazione di una linea telefonica e non si degna nemmeno di rispondere per MESI continuando intanto a prendere soldi per una linea non utilizzata # vergogna;VODAFONE;D
max_pandini;2019-01-28;2019-01;2019;20:06;0;0;Intanto prendetevi la briga di segnalare al dipartimento tecnico, perché siamo in tanti ad avere questo problema. Milano in generale, poi Treviglio e cella di Bariano non ne parliamo;VODAFONE;D
LaBui_P;2019-01-28;2019-01;2019;16:28;0;0;@ VodafoneIT Un vostro operatore, nel proporre una migrazione da telecom, ha fatto un errore madornale, creando un disagio non indifferente a una linea fissa che ora non è più né telecom né vodafone. Nessuno spiega come uscire da questo problema, sconcertante!;VODAFONE;D
laurettamunari;2019-01-28;2019-01;2019;15:31;0;1;Quando i vostri commerciali hanno finito di chiamare a tuono fatemelo sapere visto che passo la serata a bloccare i numeri disturbatori della giornata. Ma se uno non risponde 10 volte nella stessa fascia oraria è necessaria una laurea per capire che non può?????????????????;VODAFONE;D
Triffleme;2019-01-28;2019-01;2019;15:18;0;0;@ VodafoneIT Allora? Sono senza telefono e senza pc Mi chiamate? Ho dato numero in DM;VODAFONE;D
VodafoneIT;2019-01-28;2019-01;2019;14:30;0;0;"Accedi all'area Fai da Te del sito ed elimini, come indicato in precedenza, il ""blocco internet da PC"";;;;""1089878494299987969";VODAFONE;D
dismaluca_d;2019-01-28;2019-01;2019;12:13;0;0;potreste mettervi a risolvere i problemi dei vostri clienti 1^ classe PIVA :una pratica per cambio tariffario (invio sim cards e telefono IphXSMax) aperta dal 04/12 ancora non risolta e una nuova attivazione di ADLS + Linea Fissa di cui dal 18/12 si attende sostituz. station!;VODAFONE;D
framecorio;2019-01-28;2019-01;2019;11:02;0;1;La bile! Che mi è salita alla bocca dopo che ieri mi avete lasciato 40 minuti in attesa senza rispondere. Con la connessione a 1.8Mb quando va bene pagata però per 20Mb. Mi sa che al posto del cornetto ci inzuppo il contratto che ho con voi.;VODAFONE;D
shaina81;2019-01-28;2019-01;2019;10:58;0;0;Mobile. Mi succede sia a Napoli che a Roma. Ho provato anche a cambiare telefono pensando fosse quello il problema, ma nulla.;VODAFONE;D
shaina81;2019-01-28;2019-01;2019;09:25;0;0;@ VodafoneIT ma come mai da un po' di tempo il segnale è pessimo? Sia per le chiamate che per internet.;VODAFONE;D
FacciaDiBoe;2019-01-28;2019-01;2019;09:11;0;0;@ VodafoneIT Avrei bisogno di supporto riguardo ad una linea fissa che mi avete appena attivato.;VODAFONE;D
framecorio;2019-01-28;2019-01;2019;09:10;0;0;Fate come Tobi che per ben 2 volte mi ha spedito dal consulente di rete mobile dopo aver saputo cge mi serviva assistenza per rete fissa? O abbiamo speranza?;VODAFONE;D
lavieri_m;2019-01-28;2019-01;2019;08:54;0;0;@ VodafoneIT esistono ancora gli umani per risolvere problemi di rete fissa o siamo in balia di Toby? Da ieri sera sono sconnesso e la Vodafone station non sta più su;VODAFONE;D
stalvatero;2019-01-27;2019-01;2019;17:31;0;0;@ VodafoneIT sono in attesa di attivazione della linea fissa e mi hanno disattivato la SIM temporanea per navigare in attesa di attivazione. Come mai? A chi rivolgermi? Al 190 è impossibile esporre il problema perché non ho ancora un numero fisso.;VODAFONE;D
bubincka;2019-01-27;2019-01;2019;15:25;0;0;L'offerta è A6160201, il N. vodafone 3427661232 solo linea dati. Potete contattarmi al N. 3930933548;VODAFONE;D
nvisiblesuicide;2019-01-27;2019-01;2019;15:04;0;0;@ VodafoneIT perché? Perché? Perché? Sempre disservizi da parte vostra. Perché???.?pic.twitter.com/m5TXv8xacj;VODAFONE;D
chanstruly;2019-01-27;2019-01;2019;13:48;0;0;non saprei dire se è un problema vostro questo ma, cercando di mettere il mio numero di telefono qui su twitter, il codice di conferma non mi arriva mai. continuano a dirmi che c’è un problema con l’invio del messaggio, percaso ha a che fare con voi?;VODAFONE;D
kiac14;2019-01-27;2019-01;2019;12:39;0;0;Salve ho bisogno di essere contatta in merito alla disdetta della linea fissa urgentemente!!!! grazie;VODAFONE;D
Bracco34115446;2019-01-27;2019-01;2019;12:34;0;0;@ VodafoneIT vi risultano disservizi in zona legnano e limitrofi? sia su linea fissa FTTC che mobile. velocita' lentissime da 0.5- 2mb;VODAFONE;D
giuseppepafundi;2019-01-27;2019-01;2019;10:18;0;0;@ VodafoneIT sono ormai 72 ore che non c è linea su alcuni ripetitori della zona, per problemi di elettricità credo. Non sarebbe il caso di trovare altre soluzioni temporanee?;VODAFONE;D
dianzbd7;2019-01-26;2019-01;2019;19:34;0;0;@ VodafoneIT Posso configurare sulla vodafone station revolution un telefono cordless in WIFI con la sola alimentazione elettrica e senza doverlo collegare con cavo dietro la station? Grazie;VODAFONE;D
